統計表１　生活保護の被保護世帯数及び実人員,...2,...3,...4,...5,...6,...7,...8,...9,...10,...11,year_month
NA,姫路市,NA,6829,6818,11,8920,8901,19,70,67,2017-03-01
NA,西宮市,NA,5970,5918,52,8215,8136,79,43,55,2017-03-01
NA,尼崎市,NA,13899,13874,25,18332,18299,33,134,126,2017-03-01
NA,奈良市,NA,5474,5398,76,7693,7571,122,35,62,2017-03-01
NA,和歌山市,NA,7748,7736,12,9366,9353,13,106,118,2017-03-01
NA,倉敷市,NA,5256,5241,15,7347,7329,18,67,66,2017-03-01
NA,福山市,NA,4890,4883,7,6552,6545,7,46,57,2017-03-01
NA,呉市,NA,2993,2967,26,3852,3815,37,24,33,2017-03-01
NA,下関市,NA,3494,3473,21,4478,4456,22,35,50,2017-03-01
NA,高松市,NA,4819,4779,40,6226,6177,49,40,64,2017-03-01
NA,松山市,NA,9976,9963,13,12461,12442,19,82,101,2017-03-01
NA,高知市,NA,9340,9291,49,12349,12284,65,66,110,2017-03-01
NA,久留米市,NA,5173,5165,8,6795,6786,9,64,40,2017-03-01
NA,長崎市,NA,9637,9601,36,13117,13059,58,71,80,2017-03-01
NA,佐世保市,NA,4212,4198,14,5597,5577,20,44,43,2017-03-01
NA,大分市,NA,6926,6890,36,8740,8692,48,70,69,2017-03-01
NA,宮崎市,NA,6911,6881,30,8898,8867,31,77,99,2017-03-01
NA,鹿児島市,NA,11744,11623,121,15488,15365,123,97,122,2017-03-01
NA,那覇市,NA,9496,9489,7,12523,12516,7,100,70,2017-03-01
